,std_dt,ticker,administrative_issues_reason
2500,20150115,A025620,"감사범위제한으로인한 감사의견한정, 공시의무 위반, 반기검토의견 의견거절"
2501,20150327,A025620,공시의무 위반
2502,20150420,A025620,
2503,19991228,A025690,
2504,20050112,A025690,사유미상
2505,20050314,A025690,
2506,19991228,A025750,
2507,19991228,A025770,
2508,19991228,A025820,
2509,19991228,A025830,
2510,20030401,A025830,사유미상
2511,20030904,A025830,
2512,20030909,A025830,사유미상
2513,20070426,A025830,
2514,19991228,A025840,
2515,20010102,A025840,사유미상
2516,20020124,A025840,
2517,19991228,A025850,
2518,19991228,A025860,
2519,19991228,A025870,
2520,19991228,A025880,
2521,19991228,A025890,
2522,20000104,A025890,사유미상
2523,20020226,A025890,
2524,19991228,A025900,
2525,19991228,A025910,
2526,19991228,A025920,
2527,20120323,A025920,최근 4사업연도 연속 영업손실 발생  - (2009.02.04 상장폐지실질심사제도 추가)
2528,20130402,A025920,"상장폐지사유 발생, 정기주주총회 미개최 또는 재무제표 미승인, 최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생"
2529,20130710,A025920,
2530,19991228,A025930,
2531,19991228,A025940,
2532,19991228,A025950,
2533,20160105,A025950,거래실적부진
2534,20160401,A025950,
2535,19991228,A025960,
2536,19991228,A025970,
2537,20090320,A025970,사유미상
2538,20090324,A025970,최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생
2539,20090403,A025970,
2540,20090504,A025970,최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생
2541,20100323,A025970,
2542,20110321,A025970,최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생
2543,20111220,A025970,
2544,19991228,A025980,
2545,19991228,A026040,
2546,19991228,A026150,
2547,19991228,A026180,
2548,20041230,A026180,사유미상
2549,20050228,A026180,
2550,19991228,A026220,
2551,20040416,A026220,사유미상
2552,20050629,A026220,
2553,20110817,A026220,자본잠식률 50% 이상
2554,20110928,A026220,"상장폐지사유 발생, 자본잠식률 50% 이상"
2555,20111129,A026220,
2556,19991228,A026230,
2557,20080818,A026230,사유미상
2558,20090324,A026230,회생절차 개시신청
2559,20090325,A026230,상장폐지사유 발생
2560,20090403,A026230,
2561,19991228,A026240,
2562,20000201,A026240,사유미상
2563,20000728,A026240,
2564,19991228,A026250,
2565,20121218,A026250,회생절차 개시신청
2566,20130402,A026250,"상장폐지사유 발생, 자기자본 10억원 미만, 자본잠식률 50% 이상, 최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생, 회생절차 개시신청"
2567,20130412,A026250,
2568,19991228,A026260,
2569,20020402,A026260,사유미상
2570,20030522,A026260,
2571,20080321,A026260,사유미상
2572,20090324,A026260,최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생
2573,20090325,A026260,자기자본 10억원 미만
2574,20090402,A026260,
2575,20090504,A026260,상장폐지사유 발생
2576,20100106,A026260,
2577,20110323,A026260,파산신청
2578,20110419,A026260,
2579,20130322,A026260,"자본잠식률 50% 이상, 최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생"
2580,20130830,A026260,최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생
2581,20140320,A026260,
2582,20161118,A026260,불성실공시(누계벌점 2년간 15점)
2583,20170331,A026260,"불성실공시(누계벌점 2년간 15점), 자본잠식률 50% 이상, 최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생"
2584,20170816,A026260,"불성실공시(누계벌점 2년간 15점), 최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생"
2585,20171120,A026260,최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생
2586,20180329,A026260,"상장폐지사유 발생, 최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생"
2587,20180816,A026260,"반기검토(감사)의견 부적정, 의견거절 또는 범위제한 한정, 상장폐지사유 발생, 최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생"
2588,20181011,A026260,
2589,19991228,A026540,
2590,20110323,A026540,상장폐지사유 발생
2591,20110817,A026540,"반기검토(감사)의견 부적정, 의견거절 또는 범위제한 한정, 반기보고서 미제출, 상장폐지사유 발생"
2592,20111014,A026540,
2593,19991228,A026870,
2594,19991228,A026890,
2595,19991228,A026900,
2596,19991228,A026910,
2597,19991228,A026920,
2598,19991228,A026930,
2599,19991228,A026940,
2600,19991228,A026950,
2601,19991228,A026960,
2602,19991228,A027040,
2603,20020513,A027040,사유미상
2604,20040329,A027040,
2605,19991228,A027050,
2606,19991228,A027350,
2607,20040727,A027350,사유미상
2608,20040810,A027350,
2609,19991228,A027360,
2610,19991228,A027390,
2611,19991228,A027410,
2612,19991228,A027440,
2613,20030814,A027440,사유미상
2614,20040414,A027440,
2615,19991228,A027450,
2616,19991228,A027460,
2617,19991228,A027560,
2618,19991228,A027580,
2619,19991228,A027610,
2620,20000201,A027610,사유미상
2621,20000607,A027610,
2622,19991228,A027710,
2623,19991228,A027740,
2624,19991228,A027830,
2625,19991228,A027840,
2626,19991228,A027890,
2627,20030324,A027890,사유미상
2628,20030407,A027890,
2629,19991228,A027970,
2630,20160323,A027970,자본잠식(자본금의 50/100이상 잠식)
2631,20170316,A027970,
2632,19991228,A028040,
2633,20090323,A028040,사유미상
2634,20090324,A028040,최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생
2635,20090403,A028040,
2636,20090504,A028040,최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생
2637,20100226,A028040,
2638,20150323,A028040,"최근 4사업연도 연속 영업손실 발생  - (2009.02.04 상장폐지실질심사제도 추가), 최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생"
2639,20150818,A028040,"자본잠식률 50% 이상, 최근 4사업연도 연속 영업손실 발생  - (2009.02.04 상장폐지실질심사제도 추가), 최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생"
2640,20160323,A028040,
2641,20190816,A028040,"반기검토(감사)의견 부적정, 의견거절 또는 범위제한 한정"
2642,20200303,A028040,"반기검토(감사)의견 부적정, 의견거절 또는 범위제한 한정, 액면가액 일정비율 미달"
2643,20200324,A028040,"반기검토(감사)의견 부적정, 의견거절 또는 범위제한 한정, 상장폐지사유 발생, 액면가액 일정비율 미달"
2644,20200818,A028040,"반기검토(감사)의견 부적정, 의견거절 또는 범위제한 한정, 반기보고서 미제출, 상장폐지사유 발생, 액면가액 일정비율 미달"
2645,20200824,A028040,"반기검토(감사)의견 부적정, 의견거절 또는 범위제한 한정, 상장폐지사유 발생, 액면가액 일정비율 미달"
2646,20201117,A028040,"반기검토(감사)의견 부적정, 의견거절 또는 범위제한 한정, 분기보고서 미제출, 상장폐지사유 발생, 액면가액 일정비율 미달"
2647,20201127,A028040,"반기검토(감사)의견 부적정, 의견거절 또는 범위제한 한정, 상장폐지사유 발생, 액면가액 일정비율 미달"
2648,19991228,A028050,
2649,19991228,A028080,
2650,19991228,A028090,
2651,20130322,A028090,"상장폐지사유 발생, 자본잠식률 50% 이상"
2652,20130503,A028090,
2653,19991228,A028100,
2654,19991228,A028150,
2655,19991228,A028260,
2656,19991228,A028300,
2657,20000201,A028300,사유미상
2658,20020522,A028300,
2659,20040426,A028300,사유미상
2660,20050302,A028300,
2661,20050328,A028300,사유미상
2662,20060403,A028300,
2663,19991228,A028670,
2664,20130610,A028670,회사정리절차 개시 신청
2665,20130816,A028670,"반기검토의견 의견거절, 회사정리절차 개시 신청"
2666,20140401,A028670,회사정리절차 개시 신청
2667,20150731,A028670,
2668,19991228,A029460,
2669,19991228,A029470,
2670,19991228,A029480,
2671,20140321,A029480,최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생
2672,20150318,A029480,
2673,19991228,A029530,
2674,19991228,A029780,
2675,19991228,A029890,
2676,19991228,A029960,
2677,19991228,A030000,
2678,19991228,A030030,
2679,20101118,A030030,회생절차 개시신청
2680,20110322,A030030,"상장폐지사유 발생, 자기자본 10억원 미만, 자본잠식률 50% 이상, 회생절차 개시신청"
2681,20110413,A030030,
2682,19991228,A030190,
2683,19991228,A030200,
2684,19991228,A030210,
2685,19991228,A030270,
2686,20180117,A030270,불성실공시(누계벌점 2년간 15점)
2687,20180201,A030270,"불성실공시(누계벌점 2년간 15점), 파산신청"
2688,20180205,A030270,불성실공시(누계벌점 2년간 15점)
2689,20180323,A030270,"불성실공시(누계벌점 2년간 15점), 최근 4사업연도 연속 영업손실 발생  - (2009.02.04 상장폐지실질심사제도 추가), 최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생"
2690,20180816,A030270,"반기검토(감사)의견 부적정, 의견거절 또는 범위제한 한정, 불성실공시(누계벌점 2년간 15점), 최근 4사업연도 연속 영업손실 발생  - (2009.02.04 상장폐지실질심사제도 추가), 최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생"
2691,20180817,A030270,"반기검토(감사)의견 부적정, 의견거절 또는 범위제한 한정, 불성실공시(누계벌점 2년간 15점), 자본잠식률 50% 이상, 최근 4사업연도 연속 영업손실 발생  - (2009.02.04 상장폐지실질심사제도 추가), 최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생"
2692,20190117,A030270,"반기검토(감사)의견 부적정, 의견거절 또는 범위제한 한정, 자본잠식률 50% 이상, 최근 4사업연도 연속 영업손실 발생  - (2009.02.04 상장폐지실질심사제도 추가), 최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생"
2693,20190322,A030270,"반기검토(감사)의견 부적정, 의견거절 또는 범위제한 한정, 상장폐지사유 발생, 자본잠식률 50% 이상, 최근 4사업연도 연속 영업손실 발생  - (2009.02.04 상장폐지실질심사제도 추가), 최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생"
2694,20190816,A030270,"반기검토(감사)의견 부적정, 의견거절 또는 범위제한 한정, 반기보고서 미제출, 상장폐지사유 발생, 자본잠식률 50% 이상, 최근 4사업연도 연속 영업손실 발생  - (2009.02.04 상장폐지실질심사제도 추가), 최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생"
2695,20190822,A030270,"반기검토(감사)의견 부적정, 의견거절 또는 범위제한 한정, 상장폐지사유 발생, 자본잠식률 50% 이상, 최근 4사업연도 연속 영업손실 발생  - (2009.02.04 상장폐지실질심사제도 추가), 최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생"
2696,20200521,A030270,
2697,19991228,A030350,
2698,20010327,A030350,사유미상
2699,20020325,A030350,
2700,19991228,A030390,
2701,20080401,A030390,사유미상
2702,20080509,A030390,
2703,20080721,A030390,사유미상
2704,20090324,A030390,"반기검토(감사)의견 부적정, 의견거절 또는 범위제한 한정"
2705,20090330,A030390,최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생
2706,20090403,A030390,
2707,20090504,A030390,"반기검토(감사)의견 부적정, 의견거절 또는 범위제한 한정, 불성실공시(누계벌점 2년간 15점), 자기자본 10억원 미만, 자본잠식률 50% 이상, 최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생"
2708,20090720,A030390,"반기검토(감사)의견 부적정, 의견거절 또는 범위제한 한정, 자기자본 10억원 미만, 자본잠식률 50% 이상, 최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생"
2709,20090817,A030390,최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생
2710,20100326,A030390,"상장폐지사유 발생, 최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생"
2711,20100510,A030390,
2712,19991228,A030420,
2713,20100323,A030420,"자본잠식률 50% 이상, 최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생"
2714,20100817,A030420,최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생
2715,20110331,A030420,"상장폐지사유 발생, 최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생"
2716,20110401,A030420,"상장폐지사유 발생, 정기주주총회 미개최 또는 재무제표 미승인, 최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생"
2717,20110509,A030420,
2718,19991228,A030520,
2719,19991228,A030530,
2720,19991228,A030610,
2721,19991228,A030700,
2722,19991228,A030710,
2723,20001211,A030710,사유미상
2724,20010730,A030710,
2725,19991228,A030720,
2726,19991228,A030790,
2727,20131002,A030790,회사정리절차 개시 신청
2728,20140401,A030790,"자본잠식(자본금의 50/100이상 잠식), 회사정리절차 개시 신청"
2729,20150311,A030790,자본잠식(자본금의 50/100이상 잠식)
2730,20150324,A030790,
2731,19991228,A030960,
2732,19991228,A030970,
2733,20000201,A030970,사유미상
2734,20021223,A030970,
2735,19991228,A031090,
2736,19991228,A031150,
2737,19991228,A031310,
2738,19991228,A031330,
2739,20090313,A031330,사유미상
2740,20090324,A031330,자기자본 10억원 미만
2741,20090401,A031330,상장폐지사유 발생
2742,20090403,A031330,
2743,20090504,A031330,"상장폐지사유 발생, 자기자본 10억원 미만, 자본잠식률 50% 이상"
2744,20090515,A031330,"자기자본 10억원 미만, 자본잠식률 50% 이상"
2745,20100317,A031330,"자기자본 10억원 미만, 자본잠식률 50% 이상, 최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생"
2746,20110317,A031330,
2747,19991228,A031390,
2748,20030325,A031390,사유미상
2749,20040329,A031390,
